Molecular weight,Acceptors,Donors,LogP,Molecular Refractivity,Wiener index,Ids,PD_amide,PD_positive,PD_neutral,PD_heteroatom,PD_OH,PA_amide,PA_negative,PA_neutral,PA_aromatic,Free energy,P_logp,P_MR
266.12342840009,7.0,6.0,-4.890599999999993,56.30640000000004,645.0,2ydt,11.0,6.0,3.0,1.0,4.0,9.0,9.0,9.0,6.0,-7.528403775423329,-0.3205696969696968,34.66536969696969
317.05349026808994,4.0,3.0,0.5029999999999999,72.07910000000001,946.0,3tza,17.0,3.0,0.0,0.0,9.0,11.0,4.0,6.0,4.0,-7.499519998235026,-0.4973999999999998,32.418938235294114
178.13387393208998,2.0,1.0,-0.14489999999999892,52.726400000000034,246.0,3u8j,15.0,1.0,0.0,2.0,6.0,15.0,0.0,4.0,4.0,-11.598383325469545,-0.36537499999999984,35.37341071428572
513.1787522039999,7.0,3.0,4.564200000000003,140.56079999999986,4403.0,3b1m,18.0,6.0,1.0,0.0,3.0,18.0,1.0,1.0,3.0,-11.561371274136594,-0.21156744186046483,35.14549999999999
333.11471246800005,3.0,3.0,3.1014000000000017,90.98760000000004,1344.0,3n3j,10.0,7.0,5.0,1.0,2.0,9.0,3.0,2.0,7.0,-11.561371274136594,-0.3363857142857142,33.85938214285714
708.37893186809,7.0,6.0,3.632800000000004,195.99729999999946,10213.0,2xyf,29.0,7.0,0.0,0.0,4.0,27.0,12.0,6.0,0.0,-11.509860538958733,-0.5652363636363634,29.408821818181806
640.209548216,12.0,5.0,1.7641200000000001,170.0877999999997,7108.0,3str,24.0,10.0,5.0,0.0,3.0,21.0,9.0,7.0,7.0,-11.453436912514572,-0.4593581395348836,30.298309302325574
346.03881636399996,4.0,1.0,4.428820000000003,90.08570000000003,1069.0,3rlr,22.0,0.0,1.0,0.0,4.0,19.0,4.0,3.0,1.0,-10.254664525528279,-0.4552444444444441,30.235724999999995
276.00684754,3.0,2.0,1.5707999999999998,63.351700000000015,584.0,3sw8,15.0,9.0,3.0,0.0,1.0,16.0,5.0,3.0,5.0,-6.132269391428994,-0.35916874999999976,31.772024999999996
353.19720246009007,3.0,2.0,0.5420000000000009,97.64080000000003,1868.0,3p17,20.0,3.0,1.0,2.0,4.0,18.0,8.0,6.0,4.0,-6.101717157525118,-0.5448342857142854,32.582414285714286
164.033425368,4.0,1.0,0.8660999999999999,40.5431,188.0,3nyd,18.0,1.0,0.0,1.0,1.0,13.0,2.0,1.0,0.0,-4.745719398874219,-0.22343076923076913,33.03810384615384
125.971809826,2.0,3.0,-0.1579000000000001,20.0689,42.0,3t01,6.0,6.0,4.0,0.0,3.0,5.0,7.0,4.0,5.0,-6.108849773926694,-0.7931285714285711,31.137804761904764
458.11861153599995,12.0,5.0,-0.2488999999999995,109.14580000000001,3675.0,3oe4,21.0,5.0,3.0,2.0,2.0,19.0,13.0,9.0,3.0,-10.180567944899506,-0.48253714285714255,33.44286857142857
363.04024079800007,10.0,5.0,-0.9255000000000004,80.4223,1191.0,3ocz,11.0,6.0,6.0,1.0,4.0,9.0,18.0,13.0,4.0,-10.163407323070542,-0.724702631578947,33.82433684210526
322.02186997199993,5.0,5.0,0.2185999999999998,61.01700000000004,882.0,3pfp,11.0,21.0,3.0,1.0,1.0,11.0,8.0,4.0,5.0,-8.783599788853783,-0.7541448275862063,34.08704137931034
344.045836956,8.0,4.0,0.3202,81.51040000000002,1191.0,3mmf,7.0,7.0,6.0,1.0,2.0,7.0,3.0,2.0,7.0,-10.130509971186894,-0.30255357142857126,35.52999642857143
337.19105446008996,3.0,2.0,0.46720000000000034,93.53250000000006,1096.0,2xys,10.0,2.0,1.0,1.0,7.0,8.0,4.0,7.0,5.0,-10.114722368914254,-0.6431833333333332,32.86519333333333
148.06043422009,2.0,3.0,-1.4536999999999993,31.181699999999996,136.0,2xxx,14.0,4.0,1.0,0.0,4.0,12.0,4.0,5.0,2.0,-8.736214505911049,-0.3821999999999998,32.54028709677419
314.019512432,4.0,2.0,1.7158000000000002,74.42590000000003,896.0,3r17,7.0,7.0,5.0,1.0,3.0,7.0,3.0,3.0,8.0,-8.736214505911049,-0.30951111111111096,34.19316666666667
423.16550215199993,11.0,5.0,0.18029999999999957,111.81450000000002,2669.0,3ldq,14.0,7.0,0.0,0.0,3.0,13.0,8.0,4.0,0.0,-7.312535052179286,-0.735545161290322,29.95212258064516
474.03981756009017,6.0,2.0,4.245300000000002,118.6568,2746.0,3t1a,27.0,0.0,2.0,1.0,3.0,22.0,2.0,4.0,3.0,-11.404673282034162,-0.2072076923076922,35.817838461538464
333.00146887600005,6.0,4.0,-0.7116999999999998,61.27720000000002,874.0,3qt6,14.0,10.0,1.0,0.0,7.0,13.0,4.0,3.0,2.0,-7.315282156876735,-0.5975270270270269,32.57194594594595
702.4225109320901,6.0,6.0,3.571300000000006,198.12029999999942,10824.0,2xye,28.0,7.0,0.0,0.0,4.0,28.0,12.0,6.0,0.0,-11.364748043803205,-0.5524392857142855,29.573132142857137
106.04986953609,2.0,3.0,-2.3261999999999996,21.397699999999997,46.0,3q1x,11.0,13.0,4.0,0.0,2.0,8.0,6.0,5.0,10.0,-7.26262524515497,-0.5321814814814813,32.479040740740736
262.059840448,2.0,1.0,2.7584800000000005,76.12400000000004,510.0,3p5l,5.0,9.0,7.0,0.0,2.0,6.0,4.0,3.0,9.0,-10.072633583277486,-0.2862333333333332,34.180499999999995
332.02316629999996,4.0,1.0,4.120400000000002,85.34870000000001,955.0,3rlq,19.0,0.0,1.0,0.0,4.0,15.0,5.0,3.0,1.0,-10.084356738636826,-0.4779823529411762,30.35690294117647
172.14632988,1.0,1.0,3.2117000000000013,50.245800000000024,277.0,3u9q,15.0,6.0,3.0,0.0,3.0,12.0,1.0,3.0,7.0,-5.970325582062435,-0.1493333333333332,35.822524242424244
372.040751576,9.0,3.0,0.5009,86.44060000000002,1540.0,3mna,7.0,7.0,5.0,1.0,3.0,7.0,3.0,3.0,8.0,-10.069738711983323,-0.3553259259259257,34.71207407407407
377.166079344,4.0,1.0,3.2565000000000017,99.17920000000005,1572.0,3oku,12.0,9.0,5.0,1.0,3.0,11.0,3.0,3.0,10.0,-8.664802737140189,-0.3102852941176469,34.56537058823529
234.02760986809,4.0,3.0,-2.1148999999999996,50.6446,374.0,3rt8,14.0,3.0,0.0,0.0,7.0,14.0,4.0,4.0,2.0,-8.65018471048669,-0.4048187499999998,33.275696874999994
234.02760986809,4.0,3.0,-2.1148999999999996,50.6446,374.0,3rtf,14.0,3.0,0.0,0.0,7.0,13.0,4.0,5.0,3.0,-10.014629181528246,-0.3633566666666664,33.711036666666665
474.0998481639999,10.0,5.0,0.8267000000000002,101.05180000000004,3751.0,3ozs,21.0,4.0,3.0,2.0,2.0,19.0,12.0,8.0,3.0,-7.269593757933495,-0.45781111111111084,33.19011111111111
671.3915451520899,6.0,6.0,1.6753000000000038,187.3374999999995,9512.0,3pww,19.0,0.0,0.0,0.0,9.0,21.0,15.0,10.0,2.0,-9.976422377014805,-0.5790931818181816,29.98484318181818
415.22274851209005,4.0,4.0,1.3950000000000022,112.62440000000005,3064.0,3q44,18.0,9.0,4.0,0.0,7.0,15.0,15.0,11.0,7.0,-8.601085383938308,-0.5301857142857139,33.521719047619044
488.12054494808996,3.0,2.0,3.1144000000000007,125.20490000000002,3493.0,2y82,23.0,5.0,2.0,1.0,4.0,24.0,7.0,6.0,5.0,-11.447487113689299,-0.5606868421052629,31.77762105263158
380.09270866008995,3.0,1.0,2.7079199999999997,97.63860000000001,1380.0,3sww,9.0,8.0,3.0,1.0,5.0,8.0,7.0,7.0,6.0,-11.447487113689299,-0.3604451612903224,36.84052903225807
153.090211972,2.0,2.0,0.08829999999999988,40.97540000000001,183.0,3pb8,7.0,5.0,3.0,1.0,1.0,5.0,11.0,5.0,5.0,-7.143461885130517,-0.4896090909090906,34.17701363636364
610.3031899041799,6.0,3.0,5.283900000000008,171.37669999999952,6292.0,2xyt,17.0,2.0,2.0,1.0,8.0,22.0,6.0,8.0,5.0,-8.57833158239579,-0.49012380952380946,32.84157380952381
381.020653216,3.0,3.0,2.6735000000000007,76.68860000000001,1634.0,3n0n,7.0,7.0,5.0,1.0,3.0,7.0,3.0,3.0,8.0,-9.952255756258811,-0.3239592592592591,34.022166666666664
296.02893424399997,4.0,2.0,1.5767000000000002,74.46790000000003,809.0,3r16,8.0,7.0,5.0,1.0,3.0,9.0,3.0,3.0,8.0,-9.952255756258811,-0.30951111111111096,34.19316666666667
397.10388661,7.0,4.0,0.95582,96.51270000000002,2058.0,3tfu,26.0,4.0,1.0,2.0,6.0,19.0,7.0,5.0,4.0,-4.47651559386217,-0.5597272727272726,30.55578181818182
147.01976306199998,2.0,3.0,-0.07780000000000004,32.6013,82.0,3o7u,3.0,10.0,6.0,1.0,1.0,5.0,10.0,6.0,10.0,-9.92903709407207,-0.4044384615384614,35.764
164.09173434809,4.0,5.0,-3.992999999999997,35.6866,146.0,3qfz,7.0,14.0,5.0,1.0,0.0,4.0,11.0,6.0,5.0,-4.4221655247043214,-0.7208321428571425,34.89541428571428
427.02941494000015,12.0,6.0,-1.7460000000000007,84.5654,1925.0,3rv4,13.0,9.0,4.0,0.0,2.0,15.0,8.0,7.0,9.0,-3.136603880996437,-0.5516742857142851,33.188402857142854
575.2665216519999,8.0,3.0,3.1555000000000017,150.82969999999975,5415.0,3o9e,29.0,4.0,0.0,0.0,2.0,26.0,12.0,6.0,0.0,-15.404777256468712,-0.6108911111111109,28.32651999999999
576.25053724,8.0,3.0,2.5786000000000007,148.40709999999982,5609.0,3st5,30.0,5.0,0.0,0.0,2.0,28.0,12.0,6.0,0.0,-15.404777256468712,-0.5514254901960782,29.740701960784307
360.13763898408996,5.0,2.0,3.3320200000000018,99.01950000000005,1695.0,3pgl,8.0,6.0,1.0,0.0,4.0,9.0,5.0,4.0,4.0,-7.2259950061538625,-0.5623052631578944,33.20693157894737
449.0953901759999,6.0,2.0,2.7736199999999998,109.69000000000005,2998.0,3roc,23.0,0.0,1.0,0.0,1.0,25.0,5.0,4.0,0.0,-11.169244965175825,-0.40960487804878043,29.886439024390235
286.04115175609,3.0,2.0,0.40840000000000004,69.69660000000002,576.0,3q2j,9.0,2.0,1.0,0.0,4.0,8.0,6.0,3.0,1.0,-5.6976103521751265,-0.5345321428571426,32.04188214285714
375.12190602400005,5.0,3.0,1.4441999999999997,104.7894,2624.0,3ps1,16.0,8.0,5.0,0.0,2.0,15.0,5.0,3.0,7.0,-13.868386469950249,-0.37929268292682905,32.034699999999994
474.17908655199994,6.0,4.0,2.9110000000000005,126.77770000000002,4115.0,3ljz,21.0,7.0,3.0,0.0,4.0,23.0,2.0,2.0,8.0,-11.091351761364901,-0.2142588235294117,33.643623529411755
148.06043422009,2.0,3.0,-1.4536999999999995,31.181699999999992,136.0,3s9e,13.0,3.0,1.0,0.0,5.0,11.0,4.0,5.0,2.0,-6.991510941946887,-0.5175206896551722,31.37600344827586
340.0906654719999,8.0,5.0,-0.5873999999999995,79.6528,1535.0,3ozr,18.0,3.0,2.0,2.0,2.0,14.0,12.0,8.0,3.0,-7.024945788289075,-0.4203071428571426,33.90754999999999
433.11212918799987,10.0,5.0,-0.22689999999999966,104.5248,3156.0,3ozt,21.0,4.0,3.0,2.0,2.0,19.0,12.0,8.0,3.0,-5.623619147125131,-0.4686472222222219,33.06186111111111
344.16787649209,2.0,2.0,3.404600000000002,99.88890000000004,1218.0,2x2r,19.0,5.0,0.0,1.0,3.0,18.0,7.0,4.0,1.0,-9.702823389558255,-0.3525942857142855,33.1781657142857
478.2362245680001,5.0,4.0,-0.14042999999999728,125.86930000000007,3877.0,3tu7,22.0,5.0,1.0,2.0,5.0,23.0,8.0,6.0,5.0,-11.024695781420103,-0.5046697674418604,33.33394651162791
450.1258203560901,5.0,2.0,4.011500000000003,115.26380000000002,2633.0,2yfx,19.0,3.0,0.0,0.0,0.0,21.0,9.0,5.0,0.0,-11.022525956144312,-0.46814285714285686,31.425728571428564
254.16517406008998,2.0,1.0,1.5220999999999991,78.16240000000003,720.0,3u8l,15.0,5.0,2.0,2.0,5.0,15.0,1.0,4.0,5.0,-10.974031019643322,-0.41246129032258055,34.3011935483871
286.09872805599997,4.0,1.0,0.8264000000000001,71.47820000000003,660.0,3po6,5.0,7.0,6.0,1.0,3.0,9.0,5.0,5.0,8.0,-9.622317901467706,-0.2993806451612902,34.85985483870967
327.050964848,5.0,3.0,0.8866999999999998,77.54330000000002,1197.0,3p4v,7.0,6.0,6.0,1.0,2.0,7.0,5.0,4.0,6.0,-6.947752857640387,-0.3816387096774191,33.8446064516129
309.058340464,3.0,3.0,2.1171000000000006,76.85660000000001,1088.0,3n4b,8.0,7.0,5.0,1.0,3.0,7.0,3.0,3.0,8.0,-9.566079246123316,-0.3363857142857142,33.85938214285714
484.14561682409,3.0,2.0,2.708800000000002,130.3522,3481.0,2y80,24.0,3.0,2.0,1.0,6.0,25.0,7.0,6.0,5.0,-10.967416425689233,-0.5926179487179484,31.270656410256407
388.072907232,6.0,2.0,1.6302,99.18490000000003,2054.0,3ml2,10.0,7.0,5.0,1.0,3.0,8.0,5.0,4.0,8.0,-10.967416425689233,-0.38942666666666637,33.96729
409.19213590818,2.0,3.0,2.422600000000001,107.72720000000005,2241.0,4b74,25.0,7.0,2.0,0.0,2.0,23.0,11.0,7.0,4.0,-10.438276243084152,-0.49171707317073143,32.12603414634146
386.10487605599997,5.0,2.0,1.4049699999999998,98.42920000000001,1930.0,4asj,22.0,9.0,2.0,0.0,4.0,23.0,6.0,6.0,5.0,-10.295508305448555,-0.2706729729729728,35.35366216216216
194.04265266000002,6.0,5.0,-3.1290999999999993,36.53599999999999,226.0,3uug,8.0,8.0,3.0,2.0,3.0,6.0,10.0,7.0,2.0,-6.145861825259644,-0.6898499999999996,34.013106666666665
756.081934674,22.0,9.0,-2.563399999999997,154.86789999999985,10498.0,4dy6,27.0,4.0,4.0,0.0,7.0,22.0,9.0,8.0,7.0,-5.994965613479399,-0.5941132075471696,31.038379245283025
365.14266029609,2.0,2.0,3.549800000000001,96.15680000000005,1562.0,4b73,20.0,8.0,3.0,0.0,0.0,20.0,11.0,6.0,4.0,-9.82490981952558,-0.49036388888888865,33.13528888888888
352.12052612,5.0,2.0,1.0048699999999997,88.05820000000004,1406.0,4arw,20.0,6.0,2.0,0.0,4.0,19.0,4.0,5.0,5.0,-9.720166840295406,-0.18720606060606046,36.124457575757575
251.065453768,7.0,4.0,-0.8110000000000004,60.0817,566.0,4daf,11.0,6.0,2.0,0.0,0.0,11.0,6.0,4.0,2.0,-9.704379238022767,-0.4124079999999998,31.801895999999996
294.093917448,4.0,1.0,3.835320000000003,85.29470000000002,847.0,4fcq,22.0,1.0,1.0,0.0,5.0,19.0,5.0,4.0,1.0,-9.536022029502249,-0.41215749999999984,30.427024999999997
286.04773804,6.0,4.0,2.2824,74.5792,896.0,4dew,13.0,2.0,0.0,0.0,8.0,16.0,2.0,0.0,0.0,-9.541912625367326,-0.5336241379310342,30.103344827586206
380.2198887439999,6.0,0.0,4.361200000000003,104.14150000000006,1926.0,3v3q,20.0,5.0,0.0,0.0,3.0,22.0,2.0,1.0,0.0,-8.999468512097826,-0.19561944444444426,33.87116388888888
389.10548068400004,3.0,5.0,1.6828699999999994,99.90720000000003,2161.0,4dkq,16.0,1.0,4.0,1.0,4.0,16.0,7.0,6.0,2.0,-8.999468512097826,-0.5069107142857141,33.53827857142857
974.59741477618,13.0,18.0,-7.454960000000009,246.01679999999962,28135.0,4h75,20.0,6.0,3.0,1.0,5.0,17.0,17.0,14.0,10.0,-8.999468512097826,-0.33279999999999976,36.37552894736842
251.065453768,7.0,4.0,-0.9819,59.9877,605.0,4db7,11.0,6.0,2.0,0.0,0.0,10.0,7.0,4.0,2.0,-8.94736607272278,-0.4560884615384614,32.32959230769231
306.183109312,3.0,2.0,4.340400000000003,87.98210000000005,1073.0,4a4v,16.0,6.0,1.0,0.0,3.0,14.0,2.0,2.0,2.0,-8.91775990374258,-0.17289729729729708,35.313421621621615
317.1487894680001,6.0,2.0,1.3492999999999997,85.37640000000002,1358.0,4aqh,16.0,4.0,1.0,0.0,6.0,16.0,2.0,3.0,2.0,-8.911603869067807,-0.31363142857142845,33.691588571428575
353.0875678499999,7.0,7.0,-1.5433,77.05500000000002,1364.0,4ewn,18.0,0.0,1.0,0.0,5.0,18.0,2.0,2.0,1.0,-9.131569494475837,-0.5665499999999999,28.94850555555556
389.1054806840001,3.0,5.0,1.6828699999999992,99.90720000000002,2161.0,4dkr,17.0,1.0,3.0,1.0,4.0,15.0,5.0,4.0,2.0,-8.891534150475804,-0.5363413793103446,32.79810344827586
88.01604398799999,2.0,1.0,-0.3400000000000001,18.316799999999997,29.0,4b5s,7.0,5.0,2.0,1.0,0.0,6.0,6.0,4.0,2.0,-4.763936220804937,-0.22566999999999987,33.324729999999995
370.16920939209,2.0,3.0,1.7680999999999996,96.24910000000006,1608.0,4dko,16.0,1.0,4.0,1.0,4.0,16.0,6.0,5.0,2.0,-8.891534150475804,-0.5191827586206894,33.55073793103448
339.11654587199996,9.0,7.0,-4.245299999999993,70.98850000000004,1100.0,3tay,8.0,7.0,2.0,0.0,6.0,10.0,2.0,3.0,4.0,-4.602951461238621,-0.8635263157894735,32.71721578947368
662.3427978120001,7.0,6.0,-0.22349999999999137,175.6996999999996,9202.0,3t6b,22.0,19.0,8.0,0.0,2.0,24.0,15.0,11.0,9.0,-8.664802737140189,-0.48504081632653023,33.21451020408163
186.07931294,3.0,1.0,2.4561,55.16540000000003,322.0,4b0b,23.0,5.0,2.0,1.0,1.0,21.0,4.0,4.0,4.0,-4.53636449505002,-0.2526447368421052,32.97231578947369
102.031694052,2.0,1.0,0.05009999999999998,22.933799999999994,46.0,4b5t,7.0,5.0,2.0,1.0,0.0,6.0,7.0,4.0,2.0,-4.53636449505002,-0.1569148148148147,33.72817777777777
90.03169405199999,2.0,2.0,-0.5482,19.316599999999998,29.0,4b5w,7.0,2.0,2.0,1.0,0.0,6.0,8.0,4.0,2.0,-4.53636449505002,-0.1876619047619046,32.7355619047619
270.05282342,5.0,3.0,2.5768,72.91440000000001,788.0,4der,12.0,2.0,0.0,0.0,8.0,14.0,2.0,0.0,0.0,-8.601085383938308,-0.5789928571428569,29.31992857142857
477.147363768,3.0,2.0,5.691000000000005,125.96860000000002,2495.0,4erf,15.0,7.0,4.0,0.0,2.0,13.0,3.0,4.0,8.0,-12.810617488741775,-0.14654642857142833,36.63386428571429
690.0948687079998,20.0,8.0,-3.048199999999997,146.25639999999996,7652.0,4eu0,16.0,9.0,0.0,0.0,5.0,12.0,3.0,3.0,1.0,-8.72122636358435,-0.6308851851851848,32.058677777777774
265.081103832,7.0,4.0,-0.4208999999999999,64.6987,682.0,4d8z,10.0,6.0,2.0,0.0,0.0,9.0,7.0,4.0,2.0,-8.577402225846999,-0.5070541666666665,30.900216666666662
385.15724597600007,6.0,3.0,2.0745400000000003,106.65530000000003,1724.0,3vhd,20.0,2.0,2.0,0.0,4.0,15.0,6.0,4.0,2.0,-12.655297844177019,-0.45007428571428554,30.552594285714285
690.0948687079998,20.0,8.0,-3.048199999999997,146.25639999999996,7652.0,4etz,13.0,10.0,1.0,0.0,3.0,11.0,3.0,3.0,2.0,-8.589125381206337,-0.6308851851851848,32.058677777777774
172.01367463800003,4.0,4.0,-1.5511,31.088699999999992,134.0,4aq4,13.0,3.0,1.0,2.0,5.0,7.0,5.0,5.0,2.0,-8.407094438955545,-0.520203448275862,32.5153275862069
260.046692484,7.0,4.0,-1.4826100000000006,58.89610000000003,496.0,3sfg,11.0,4.0,1.0,1.0,4.0,8.0,7.0,5.0,1.0,-8.264637507368603,-0.6127695652173911,33.522282608695654
935.2666242220001,19.0,10.0,1.4157000000000013,215.4808999999995,22563.0,4gah,27.0,9.0,3.0,0.0,3.0,27.0,4.0,4.0,3.0,-8.310883232692863,-0.37855624999999976,33.45030416666666
326.05151668999997,7.0,5.0,-2.515699999999999,63.53240000000004,948.0,4g0p,8.0,6.0,3.0,0.0,3.0,7.0,2.0,4.0,5.0,-4.101351127889396,-0.5479949999999997,32.41798000000001
351.2026817640901,5.0,2.0,0.46640000000000176,95.70130000000005,1547.0,4ara,17.0,1.0,1.0,2.0,9.0,18.0,4.0,8.0,7.0,-8.241155675584283,-0.28281142857142855,35.19869714285714
462.2221175560899,3.0,1.0,2.6157000000000012,123.59550000000006,2980.0,4fm8,19.0,4.0,1.0,2.0,7.0,16.0,5.0,5.0,3.0,-8.144287056705457,-0.5254638888888886,32.6383861111111
200.177630008,1.0,1.0,3.991900000000004,59.47980000000005,444.0,3uil,6.0,7.0,1.0,0.0,0.0,10.0,2.0,2.0,0.0,-8.17878225031485,-0.7528227272727268,28.828363636363637
243.04503019608998,0.0,2.0,2.5675200000000005,64.51480000000002,338.0,4dst,12.0,2.0,1.0,0.0,2.0,12.0,5.0,3.0,1.0,-4.032967498713265,-0.5004055555555553,32.35518888888888
149.070145224,5.0,1.0,-0.10290000000000044,39.83240000000001,136.0,4ai5,4.0,3.0,1.0,2.0,2.0,7.0,3.0,3.0,4.0,-3.981456763535404,-0.14389999999999983,36.34057777777778
406.14634694400013,6.0,2.0,4.006140000000002,114.36460000000002,2044.0,3vhc,19.0,3.0,2.0,0.0,4.0,15.0,7.0,5.0,2.0,-12.11285373090752,-0.5338264705882351,29.66381470588235
351.2026817640901,5.0,2.0,0.46640000000000176,95.70130000000005,1547.0,4arb,19.0,2.0,1.0,2.0,8.0,18.0,5.0,8.0,7.0,-8.023462605750094,-0.3395189189189189,33.81224594594594
254.0579088,4.0,2.0,2.8712000000000018,71.24960000000002,670.0,4des,16.0,2.0,0.0,0.0,8.0,16.0,2.0,0.0,0.0,-7.979590686235092,-0.5436676470588233,30.063658823529405
189.10223945609,1.0,2.0,-0.15639999999999965,53.02610000000002,257.0,3udh,15.0,0.0,0.0,1.0,3.0,11.0,5.0,4.0,1.0,-3.890199561077667,-0.385674074074074,32.995296296296296
118.053098192,1.0,1.0,1.5629,36.09370000000001,79.0,4dsu,13.0,3.0,0.0,0.0,2.0,12.0,2.0,1.0,0.0,-3.8493557811573913,-0.43790526315789446,35.241884210526315
358.19253168009004,3.0,2.0,1.4231,96.51850000000005,1759.0,4fxq,19.0,4.0,2.0,0.0,9.0,16.0,6.0,9.0,6.0,-7.8646503256860445,-0.6440593749999999,33.522865624999994
348.09095907209,2.0,3.0,1.4416999999999998,87.74550000000002,1439.0,4dkp,16.0,0.0,3.0,1.0,4.0,14.0,5.0,4.0,1.0,-7.798804749700793,-0.520842857142857,33.37338571428571
184.02875723209,3.0,5.0,-2.4722,43.3775,178.0,3qbc,11.0,1.0,2.0,0.0,1.0,9.0,5.0,3.0,1.0,-6.770090938909787,-0.6204849999999997,30.689935000000002
531.2489632600899,5.0,3.0,4.164400000000001,147.51019999999994,5313.0,3zsq,20.0,5.0,3.0,1.0,4.0,19.0,5.0,5.0,5.0,-6.7646346790876715,-0.47984516129032223,33.494609677419355
516.01236229218,1.0,3.0,1.0733999999999997,103.00820000000004,1014.0,4agm,12.0,1.0,0.0,0.0,3.0,16.0,2.0,2.0,0.0,-5.423637723021597,-0.5210904761904762,31.770695238095236
444.12627900817995,2.0,4.0,-0.18739999999999907,104.25500000000004,1498.0,4agn,17.0,2.0,0.0,0.0,4.0,18.0,5.0,3.0,0.0,-5.412467580313402,-0.5415090909090908,31.085218181818178
449.1893402080899,3.0,0.0,3.8675000000000033,126.48760000000006,3241.0,3t0x,16.0,3.0,2.0,2.0,8.0,15.0,2.0,8.0,6.0,-10.9050430004198,-0.2124702702702702,39.11243243243243
404.0021971479999,10.0,6.0,-2.617899999999999,76.1527,1584.0,4dmw,15.0,3.0,1.0,1.0,3.0,13.0,9.0,7.0,1.0,-6.738083143917783,-0.45925185185185163,33.078177777777775
449.11606364,3.0,2.0,4.912400000000003,116.75660000000003,2169.0,4hbm,18.0,5.0,3.0,0.0,4.0,15.0,2.0,4.0,6.0,-10.797108638797779,-0.18307499999999977,35.878546875
174.07608428409,2.0,3.0,-1.2077000000000002,38.16170000000001,199.0,4g8m,12.0,3.0,0.0,0.0,7.0,10.0,4.0,5.0,3.0,-10.758901834284337,-0.41560666666666635,33.040036666666666
984.40221475982,15.0,8.0,-6.424500000000023,238.39269999999948,26168.0,3uyr,16.0,5.0,5.0,1.0,10.0,15.0,5.0,9.0,8.0,-9.400414620288789,-0.5860878787878786,34.07108181818182
322.04458430799997,5.0,2.0,3.377700000000001,86.04050000000002,1091.0,4aj4,15.0,3.0,0.0,0.0,2.0,11.0,2.0,2.0,1.0,-5.297201855645145,-0.3776043478260867,29.779286956521737
310.0841235479999,4.0,2.0,2.5711000000000017,83.54810000000005,1117.0,3zt3,19.0,4.0,2.0,1.0,3.0,13.0,4.0,5.0,4.0,-3.9008665163352525,-0.45323928571428546,33.410582142857145
308.0684734839999,4.0,1.0,2.779300000000002,82.54830000000004,1117.0,3zt2,18.0,4.0,2.0,1.0,3.0,13.0,4.0,5.0,4.0,-3.875581534424167,-0.45323928571428546,33.410582142857145
543.19469291618,3.0,4.0,1.3450000000000006,131.4059,3312.0,4ago,17.0,2.0,0.0,0.0,4.0,17.0,3.0,2.0,0.0,-6.556204956151131,-0.5256608695652174,30.97979565217391
197.02016670809,3.0,1.0,1.6135,52.019100000000016,200.0,4aba,16.0,2.0,2.0,0.0,4.0,14.0,3.0,4.0,4.0,-5.200763000850528,-0.6865833333333331,29.602295833333333
774.4064606880002,9.0,7.0,-0.8640999999999925,202.68239999999952,13994.0,4fys,20.0,16.0,8.0,0.0,7.0,18.0,16.0,13.0,9.0,-6.575616531262342,-0.7871836734693873,32.29201632653061
306.11504681599996,4.0,3.0,2.2524199999999994,84.67910000000003,1127.0,4ajl,20.0,2.0,2.0,0.0,3.0,18.0,3.0,3.0,1.0,-5.174279351696424,-0.44729142857142834,31.029914285714288
690.288756152,11.0,5.0,2.8835000000000024,170.77799999999962,9076.0,3vjc,29.0,10.0,1.0,0.0,6.0,22.0,7.0,6.0,1.0,-10.52818951760944,-0.3236792452830186,33.2931679245283
456.13867472000004,7.0,0.0,5.531360000000006,123.74100000000003,2416.0,4flp,11.0,0.0,1.0,1.0,2.0,14.0,4.0,4.0,2.0,-9.1616236277716,-0.39089583333333316,35.78740416666666
408.230059504,3.0,2.0,6.119400000000007,121.59410000000004,2753.0,4a4w,22.0,6.0,0.0,0.0,3.0,22.0,5.0,4.0,1.0,-10.525065499805743,-0.20147916666666643,33.87176041666666
364.0713659439999,6.0,2.0,2.691600000000001,89.92810000000001,1370.0,4egk,19.0,2.0,2.0,0.0,3.0,15.0,8.0,5.0,0.0,-10.525065499805743,-0.5624333333333331,29.71015
286.04773803999996,6.0,4.0,2.2824000000000018,74.5792,872.0,4det,14.0,2.0,0.0,0.0,6.0,13.0,2.0,0.0,0.0,-7.739555342235058,-0.5408296296296293,29.56522222222222
272.068473484,5.0,3.0,2.5099000000000022,70.1949,788.0,4deu,17.0,2.0,0.0,0.0,7.0,14.0,2.0,0.0,0.0,-7.688279574315691,-0.5872354838709675,29.305354838709682
221.0899372,6.0,5.0,-3.077599999999999,47.58390000000002,354.0,2yhw,19.0,6.0,2.0,1.0,4.0,19.0,7.0,4.0,3.0,-7.6363381370453505,-0.6724388888888887,28.484291666666664
711.3104601001801,11.0,10.0,-0.525999999999988,178.4744999999997,12026.0,3r5t,15.0,11.0,3.0,0.0,7.0,10.0,5.0,4.0,6.0,-11.691234068593381,-0.5985444444444441,31.444619444444438
516.1267762079999,12.0,4.0,1.9246999999999992,124.99220000000001,4068.0,3ubd,16.0,3.0,2.0,0.0,3.0,16.0,4.0,2.0,1.0,-7.548473494015332,-0.23131666666666634,32.86525277777777
